Scope,LegoSet,GizmoType,GizmoName,References,Can Be Instanced?,In Complex Gizmo?
Area,Builder_Farmer,GizObstacle,WATER_PLANTS_VINE_NPC_ANIM,0,-,WATER_PLANTS_VINE_NPC_CMPLX
Area,Builder_Farmer,GizObstacle,WATER_PLANTS_VINE_NPCc_STATIC,0,-,WATER_PLANTS_VINE_NPC_CMPLX
Area,Builder_Farmer,GizObstacle,WATER_PLANTS_VINE_NPC_STATIC,0,-,WATER_PLANTS_VINE_NPC_CMPLX
Area,Builder_Farmer,GizObstacle,WATER_PLANTS_BLUE_NPC_ANIM,0,-,WATER_PLANTS_BLUE_ANIM_CMPLX
Area,Builder_Farmer,GizObstacle,WATER_PLANTS_BLUE_NPC_LOOP,0,-,WATER_PLANTS_BLUE_ANIM_CMPLX
Area,Builder_Farmer,GizObstacle,Sprinkler_Vine_OPTM,0,-,SPRINKLER_VINES
Area,Builder_Farmer,GizObstacle,Sprinkler_Vines_Base_OPTM,0,-,SPRINKLER_VINES
Area,Builder_Farmer,GizObstacle,APPLE_PICKUP_GROW,0,-,Apple_Tree_CMPLX
Area,Builder_Farmer,GizObstacle,iWATER_PLANTS_VINE_BASE_ANIM,0,-,-
Area,Builder_Farmer,GizObstacle,iMud_Stud_Brown,0,-,-
Area,Builder_Farmer,GizObstacle,iMud_Stud_Brown1,0,-,-
Area,Builder_Farmer,GizObstacle,iMud_Stud_Brown2,0,-,-
Area,Builder_Farmer,GizObstacle,iMud_Stud_Beige,0,-,-
Area,Builder_Farmer,GizObstacle,iMud_Stud_Beige1,0,-,-
Area,Builder_Farmer,GizObstacle,iMud_Stud_Beige2,0,-,-
Area,Builder_Farmer,GizObstacle,iPLANTS_VINE_TRIGGERTOGROW,0,-,-
Area,Builder_Farmer,GizObstacle,iSprinkler_Vines_Anim,0,-,-
Area,Builder_Farmer,GizObstacle,iApple_Tree_Pickup_Anim,0,-,-
Area,Builder_Farmer,Blowup,LEAF_FALL_1_BL,0,-,WATER_PLANTS_VINE_BASE_CMPLX
Area,Builder_Farmer,Blowup,LEAF_FALL_2_BL,0,-,WATER_PLANTS_VINE_BASE_CMPLX
Area,Builder_Farmer,Blowup,LEAF_FALL_PURP1_BL,0,-,WATER_PLANTS_VINE_BASE_CMPLX
Area,Builder_Farmer,Blowup,LEAF_FALL_PURP2_BL,0,-,WATER_PLANTS_VINE_BASE_CMPLX
Area,Builder_Farmer,Blowup,LEAF_FALL_PURP3_BL,0,-,WATER_PLANTS_VINE_BASE_CMPLX
Area,Builder_Farmer,Blowup,LEAF_FALL_PINK1_BL,0,-,WATER_PLANTS_VINE_BASE_CMPLX
Area,Builder_Farmer,Blowup,blowup,0,-,-
Area,Builder_Farmer,Blowup,EndBlowup,0,-,WATER_PLANTS_VINE_NPC_CMPLX
Area,Builder_Farmer,ComplexGizmo,Flower_Bed_CMPLX,0,-,-
Area,Builder_Farmer,ComplexGizmo,WATER_PLANTS_VINE_NPC_CMPLX1,0,-,-
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_BLUE_SW,0,-,WATER_PLANTS_BLUE_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_PLATF_1_SW,0,-,WATER_PLANTS_PLATF_1_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_PLATF_2_SW,0,-,WATER_PLANTS_PLATF_2_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_PLATF_3_SW,0,-,WATER_PLANTS_PLATF_3_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_VINE_BASE_SW,0,-,WATER_PLANTS_VINE_BASE_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_SUNF_1_SW,0,-,WATER_PLANTS_SUNF_1_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_SUNF_2_SW,0,-,WATER_PLANTS_SUNF_2_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_SUNF_3_SW,0,-,WATER_PLANTS_SUNF_3_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_VINE_CLIMBER_SW,0,-,-
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_VINE_BASE_NPC_SW,0,-,WATER_PLANTS_VINE_NPC_CMPLX
Area,Builder_Farmer,GizSwitch,WATER_PLANTS_BLUE_NPC_SW,0,-,WATER_PLANTS_BLUE_ANIM_CMPLX
Area,Builder_Farmer,GizSwitch,Flower_Bed_Switch,0,-,Flower_Bed_CMPLX
Area,Builder_Farmer,GizSwitch,Apple_Tree_SW,0,-,Apple_Tree_CMPLX
Area,Builder_Farmer,GizmoPickup,s_pup2,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,s_pup3,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,s_pup6,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,s_pup7,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,s_pup10,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,s_pup9,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,g_pup,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,g_pup1,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,g_pup2,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,g_pup3,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,g_pup4,0,-,Stud_Ring_LRG
Area,Builder_Farmer,GizmoPickup,g_pup5,0,-,Stud_Ring_LRG
Area,Builder_Farmer,Pole,WATER_PLANTS_SUNF_1_POLE,0,-,WATER_PLANTS_SUNF_1_CMPLX
Area,Builder_Farmer,Pole,WATER_PLANTS_SUNF_2_POLE,0,-,WATER_PLANTS_SUNF_2_CMPLX
SET INSTANCABLE USAGE:,'Builder_Farmer',0/34 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Farmer',0/132 gizmos,(0.0 percent)

Area,Builder_Miner,GizSwitch,DYNO_VEND_SW,0,Yes (via complex-gizmo),DYNO_VEND_CMPLX
Area,Builder_Miner,ComplexGizmo,Miner_Gems_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,BOULDER_ROLL_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,DYNO_VEND_EXPLODE_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,D_VEND_BESPOKE_MINE_BI_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,BOULDER_SINGLE_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,DYNO_VEND_BUILDIT_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,DYNO_VEND_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,BPILE_SML_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,BPILE_LRG_CMPLX,0,Yes,-
Area,Builder_Miner,ComplexGizmo,DETONATOR_CMPLX,0,Yes,-
Area,Builder_Miner,GizSpellIt,AAAAAAAAAAAAAAAAAA,0,Yes,-
Area,Builder_Miner,GizSpellIt,DYNO_VEND_MINE_TUNNEL_BI,0,Yes (via complex-gizmo),D_VEND_BESPOKE_MINE_BI_CMPLX
Area,Builder_Miner,GizSpellIt,DYNO_VEND_BUILDIT,0,Yes (via complex-gizmo),DYNO_VEND_BUILDIT_CMPLX
Area,Builder_Miner,Blowup,blowup,0,Yes,-
Area,Builder_Miner,Blowup,BPILE_LRG_COMP_BL,0,Yes (via complex-gizmo),BPILE_LRG_CMPLX
Area,Builder_Miner,GizObstacle,TEST!!1,0,Yes,-
Area,Builder_Miner,GizObstacle,DYNO_VEND_DYN_STUCK_ANIM,0,Yes (via complex-gizmo),DYNO_VEND_EXPLODE_CMPLX
Area,Builder_Miner,GizObstacle,DYNO_VEND_STATIC_OB,0,Yes (via complex-gizmo),DYNO_VEND_CMPLX
Area,Builder_Miner,GizObstacle,DYNO_VEND_DROP_ANIM,0,Yes (via complex-gizmo),D_VEND_BESPOKE_MINE_BI_CMPLX
Area,Builder_Miner,GIZSIMPLEPROPOBJECT,DYNO_VEND_EXPLODE_SP,0,Yes (via complex-gizmo),DYNO_VEND_EXPLODE_CMPLX
Area,Builder_Miner,GizObstacle,DETONATOR_STATIC_OB,0,-,DETONATOR_CMPLX
Area,Builder_Miner,GizObstacle,BPILE_LRG_BITS_ANIM,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,GizObstacle,BPILE_SML_BITS_ANIM,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,GizObstacle,DINO_VEND_PFX_NULL,0,-,DYNO_VEND_EXPLODE_CMPLX
Area,Builder_Miner,GizObstacle,Large_Boulder_Opt,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,GizObstacle,Medium_Boulder_Opt,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,GizObstacle,Miner_Gems_OB,0,-,Miner_Gems_CMPLX
Area,Builder_Miner,GizObstacle,Miner_Gems_OPTM,0,-,Miner_Gems_CMPLX
Area,Builder_Miner,GizObstacle,iCAMERA_SHAKE_NULL,0,-,DYNO_VEND_EXPLODE_CMPLX
Area,Builder_Miner,GizObstacle,iDYNO_VEND_DROP_ANIM,0,-,-
Area,Builder_Miner,Blowup,BPILE_BIT1_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT6_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT7_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT9_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT10_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT11_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT8_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT2_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT3_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT4_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_BIT5_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BPILE_SML_BIT1_BL,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,Blowup,BPILE_SML_COMP_BL,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,Blowup,BPILE_SML_BIT2_BL,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,Blowup,BPILE_SML_BIT3_BL,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,Blowup,BPILE_SML_BIT6_BL,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,Blowup,BPILE_SML_BIT8_BL,0,-,BPILE_SML_CMPLX
Area,Builder_Miner,Blowup,BPILE_ALL_DEAD_BL,0,-,BPILE_LRG_CMPLX
Area,Builder_Miner,Blowup,BOULD_SINGLE_BIT1_BL,0,-,BOULDER_SINGLE_CMPLX
Area,Builder_Miner,Blowup,DYNO_VEND_EXPLODE_BL,0,-,DYNO_VEND_EXPLODE_CMPLX
Area,Builder_Miner,Blowup,BOULD_ROLL_MINERHIT_BL,0,-,BOULDER_ROLL_CMPLX
Area,Builder_Miner,Blowup,BOULD_ROLL_TIMER_BL,0,-,BOULDER_ROLL_CMPLX
Area,Builder_Miner,Blowup,Miner_Gems_BL,0,-,Miner_Gems_CMPLX
Area,Builder_Miner,GizSpellIt,iAAAAAAAAAAAAAAAAAA,0,-,-
Area,Builder_Miner,ComplexGizmo,Miner_Gems_CMPLX1,0,-,-
Area,Builder_Miner,GizSwitch,DETONATOR_SW,0,-,DETONATOR_CMPLX
Area,Builder_Miner,GizSwitch,DYNO_VEND_EXPLODE_SW,0,-,DYNO_VEND_EXPLODE_CMPLX
SET INSTANCABLE USAGE:,'Builder_Miner',0/21 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Miner',0/58 gizmos,(0.0 percent)

Area,Builder_Cop,GizSwitch,GarageDoorUseSpot,0,Yes,-
Area,Builder_Cop,ComplexGizmo,Detective_Seagull_CMPLX,0,Yes,-
Area,Builder_Cop,ComplexGizmo,Detective_IceBox_CMPLX,0,Yes,-
Area,Builder_Cop,ComplexGizmo,DETECTIVE_SHED_DOOR_CMPLX,0,Yes,-
Area,Builder_Cop,ComplexGizmo,DETECTIVE_CUPBOARD_FAUX,0,Yes,-
Area,Builder_Cop,ComplexGizmo,DETECTIVE_CUPBOARD_CMPLX,0,Yes,-
Area,Builder_Cop,ComplexGizmo,DETECTIVE_DRAWER_CMPLX,0,Yes,-
Area,Builder_Cop,ComplexGizmo,GRAPPLE_CORK_CMPLX,0,Yes,-
Area,Builder_Cop,ComplexGizmo,WIRE_TAP_CMPLX,0,Yes,-
Area,Builder_Cop,GizSpellIt,GRAPPLE_CORK_BUILDIT,0,Yes (via complex-gizmo),GRAPPLE_CORK_CMPLX
Area,Builder_Cop,GizObstacle,DETECTIVE_CUPBOARD_ANIM,0,Yes (via complex-gizmo),DETECTIVE_CUPBOARD_CMPLX
Area,Builder_Cop,GizObstacle,DETECTIVE_DRAWER_ANIM,0,Yes (via complex-gizmo),DETECTIVE_DRAWER_CMPLX
Area,Builder_Cop,GizObstacle,DETECTIVE_TRAPDOOR_OB,0,Yes,-
Area,Builder_Cop,GizObstacle,WIRE_TAP_FADEOUT,0,-,WIRE_TAP_CMPLX
Area,Builder_Cop,GizObstacle,WIRE_TAP_FADEIN,0,-,WIRE_TAP_CMPLX
Area,Builder_Cop,GizObstacle,WIRE_TAP_DEVICE,0,-,WIRE_TAP_CMPLX
Area,Builder_Cop,GizObstacle,GRAPPLE_CORK_OB,0,-,GRAPPLE_CORK_CMPLX
Area,Builder_Cop,GizObstacle,DETECTIVE_GRAPPLE_CORK_POINT_OB,0,-,-
Area,Builder_Cop,GizObstacle,DETECTIVE_CUPBOARD_ANIM_FAUX,0,-,DETECTIVE_CUPBOARD_FAUX
Area,Builder_Cop,GizObstacle,GRAPPLE_CORK_POINT_DYN,0,-,GRAPPLE_CORK_CMPLX
Area,Builder_Cop,GizObstacle,DETECTIVE_SHED_DOOR_ANIM,0,-,DETECTIVE_SHED_DOOR_CMPLX
Area,Builder_Cop,GizObstacle,Detective_IceBox_OB,0,-,Detective_IceBox_CMPLX
Area,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL,0,-,DETECTIVE_DRAWER_CMPLX
Area,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL1,0,-,DETECTIVE_CUPBOARD_CMPLX
Area,Builder_Cop,GizObstacle,iGrapple_Pull_Point,0,-,GRAPPLE_CORK_CMPLX
Area,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL2,0,-,DETECTIVE_SHED_DOOR_CMPLX
Area,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL3,0,-,Detective_IceBox_CMPLX
Area,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL4,0,-,Detective_Seagull_CMPLX
Area,Builder_Cop,Blowup,DETECTIVE_DRAWER_BL,0,-,DETECTIVE_DRAWER_CMPLX
Area,Builder_Cop,Blowup,DETECTIVE_CUPBOARD_BL,0,-,DETECTIVE_CUPBOARD_CMPLX
Area,Builder_Cop,Blowup,DETECTIVE_TRAPDOOR_SUCCESS_BL,0,-,-
Area,Builder_Cop,Blowup,GRAPPLE_CORK_BL,0,-,GRAPPLE_CORK_CMPLX
Area,Builder_Cop,Blowup,Detective_IceBox_BL,0,-,Detective_IceBox_CMPLX
Area,Builder_Cop,GizSpellIt,DUMPER_TEST_BLDIT,0,-,-
Area,Builder_Cop,GizSwitch,WIRE_TAP_SW,0,-,WIRE_TAP_CMPLX
Area,Builder_Cop,GizSwitch,DETECTIVE_CUPBOARD_SW,0,-,DETECTIVE_CUPBOARD_CMPLX
Area,Builder_Cop,GizSwitch,DETECTIVE_DRAWER_SW,0,-,DETECTIVE_DRAWER_CMPLX
Area,Builder_Cop,GizSwitch,DETECTIVE_CUPBOARD_FAUX_SW,0,-,DETECTIVE_CUPBOARD_FAUX
Area,Builder_Cop,GizSwitch,DETECTIVE_SHED_DOOR_SW,0,-,DETECTIVE_SHED_DOOR_CMPLX
Area,Builder_Cop,GizSwitch,Detective_IceBox_SW,0,-,Detective_IceBox_CMPLX
Area,Builder_Cop,GizSwitch,Detective_Seagull_SW,0,-,Detective_Seagull_CMPLX
SET INSTANCABLE USAGE:,'Builder_Cop',0/13 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Cop',0/41 gizmos,(0.0 percent)

Area,Builder_Astronaut,ComplexGizmo,Astro_Flag_Conquer,0,Yes,-
Area,Builder_Astronaut,ComplexGizmo,ASTRO_SATELLITE_BLD_CMPLX,0,Yes,-
Area,Builder_Astronaut,ComplexGizmo,Teleport_Pad_CMPLX,0,Yes,-
Area,Builder_Astronaut,ComplexGizmo,ASTRO_TELEPORT_IN_CMPLX,0,Yes,-
Area,Builder_Astronaut,ComplexGizmo,ASTRO_BEAMDOWN_CMPLX,0,Yes,-
Area,Builder_Astronaut,ComplexGizmo,ASTRO_SATELLITE_CMPLX,0,Yes,-
Area,Builder_Astronaut,GizSpellIt,Teleporter_BI,0,Yes (via complex-gizmo),Teleport_Pad_BI_CMPLX
Area,Builder_Astronaut,GizSpellIt,ASTRO_CRATE_BUILDIT,0,Yes (via complex-gizmo),ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,TeleportIn,0,Yes,-
Area,Builder_Astronaut,GizObstacle,TeleportOut,0,Yes,-
Area,Builder_Astronaut,GizObstacle,Teleport_Pad_ON,0,Yes (via complex-gizmo),Teleport_Pad_CMPLX
Area,Builder_Astronaut,GizObstacle,Teleport_Pad_OFF,0,Yes (via complex-gizmo),Teleport_Pad_CMPLX
Area,Builder_Astronaut,GizObstacle,Rezzer,0,Yes,-
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_G_OFF,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_G_ON,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_R_OFF,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_R_ON,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_R_ON,0,Yes (via complex-gizmo),ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,TELEPORT_BEAMIN_OB,0,Yes (via complex-gizmo),ASTRO_TELEPORT_IN_CMPLX
Area,Builder_Astronaut,GizObstacle,TELEPORT_BEAMOUT_OB,0,Yes,-
Area,Builder_Astronaut,GizObstacle,Veh_Lift_Small,0,Yes,-
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_VACUUM_ANIM,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,PAD_SCIFI_LG_RD_OB,0,Yes,-
Area,Builder_Astronaut,GizObstacle,PAD_SCIFI_SM_RD_OB,0,Yes,-
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_OPEN_ANIM,0,-,ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_LOOP_ANIM,0,-,ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_STATIC,0,-,ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BLD_ANIM,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_LOOP_BLD,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BLD_STATIC,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_SIGNAL_BLD_VFX,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_BEAMDOWN_OB,0,-,ASTRO_BEAMDOWN_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BLD_VACUUM_ANIM,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_LOOP_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_OFF_OB,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_ON_OB,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_NULL_OB,0,-,ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,TELEPORT_EFFECT_IDLE_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_FADE_IN_OB,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_FADE_OUT_OB,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_VENTING_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_R_OFF,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_G_ON,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_G_OFF,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_R_ON,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_R_OFF,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_G_ON,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_G_OFF,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,ASTRO_CRATE_SIGNAL_VFX,0,-,ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizObstacle,Teleport_Pad_BI_ON,0,-,Teleport_Pad_BI_CMPLX
Area,Builder_Astronaut,GizObstacle,Teleport_Pad_BI_OFF,0,-,Teleport_Pad_BI_CMPLX
Area,Builder_Astronaut,GizObstacle,Astro_Flag_Anim,0,-,Astro_Flag_Conquer
Area,Builder_Astronaut,GizObstacle,Astro_Flag_Final,0,-,Astro_Flag_Conquer
Area,Builder_Astronaut,GizObstacle,Astro_Flag_Base,0,-,Astro_Flag_Conquer
Area,Builder_Astronaut,GizObstacle,iTELEPORT_BEAMOUT_OB,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,GizObstacle,iTELEPORT_BEAMOUT_OB1,0,-,-
Area,Builder_Astronaut,GizObstacle,iCAMERA_SHAKE_NULL,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizObstacle,iCAMERA_SHAKE_NULL2,0,-,-
Area,Builder_Astronaut,Blowup,ASTRO_TELEPORT_BL,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,Blowup,Beam_Effect,0,-,-
Area,Builder_Astronaut,ComplexGizmo,Teleport_Pad_CMPLX1,0,-,-
Area,Builder_Astronaut,Tube,tube,0,-,-
Area,Builder_Astronaut,GizSwitch,Astro_Flag_Plant,0,-,Astro_Flag_Conquer
Area,Builder_Astronaut,GizPuzzle,ASTRO_CRATE_PZL,0,-,ASTRO_SATELLITE_CMPLX
Area,Builder_Astronaut,GizPuzzle,ASTRO_CRATE_BLD_PZL,0,-,ASTRO_SATELLITE_BLD_CMPLX
Area,Builder_Astronaut,GizPuzzle,ASTRO_TELEPORT_PZL,0,-,ASTRO_TELEPORT_CMPLX
Area,Builder_Astronaut,Teleport,Teleport_Pad_SA,0,-,Teleport_Pad_CMPLX
Area,Builder_Astronaut,Teleport,Teleport_Pad_BI_SA,0,-,Teleport_Pad_BI_CMPLX
SET INSTANCABLE USAGE:,'Builder_Astronaut',0/24 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Astronaut',0/69 gizmos,(0.0 percent)

Area,Builder_Fireman,ComplexGizmo,Axe_Cell_Door,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,BBQ_Fire_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,Fire_4x4_Triggered,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,MEGAFIRE_LRG_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,MEGAFIRE_MED_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,MEGAFIRE_SML_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,FIRE_BRAZIER_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,FIRE_2X4_SMOKELESS_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,FIRE_2X4_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,FIRE_BARREL_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,FIRE_4X4_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,FIRE_1X1_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,FIRE_6X6_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,AXE_Window_CMPLX,0,Yes,-
Area,Builder_Fireman,ComplexGizmo,AXE_Door_CMPLX,0,Yes,-
Area,Builder_Fireman,Blowup,FIRE_4X4_SMOKE_BL,0,Yes (via complex-gizmo),FIRE_4X4_CMPLX
Area,Builder_Fireman,GizObstacle,BBQ_Fire_NoFire,0,Yes,-
Area,Builder_Fireman,GizObstacle,4x4_Base_Dummy,0,Yes,-
Area,Builder_Fireman,GizObstacle,TEMPLEFIRE,0,Yes,-
Area,Builder_Fireman,GizObstacle,FIRE_BARREL_FLAMES_ANIM,0,Yes (via complex-gizmo),FIRE_BARREL_CMPLX
Area,Builder_Fireman,GIZSIMPLEPROPOBJECT,Fire_Barrel_Temp,0,Yes,-
Area,Builder_Fireman,GizObstacle,AXE_DOOR_ANIM,0,-,AXE_Door_CMPLX
Area,Builder_Fireman,GizObstacle,AXE_DOOR_DYNO,0,-,AXE_Door_CMPLX
Area,Builder_Fireman,GizObstacle,AXE_DOOR_STATIC,0,-,AXE_Door_CMPLX
Area,Builder_Fireman,GizObstacle,AXE_DOOR_OPEN,0,-,AXE_Door_CMPLX
Area,Builder_Fireman,GizObstacle,AXE_WINDOW_ANIM,0,-,AXE_Window_CMPLX
Area,Builder_Fireman,GizObstacle,AXE_WINDOW_DYN_OB,0,-,AXE_Window_CMPLX
Area,Builder_Fireman,GizObstacle,AXE_WINDOW_OPEN,0,-,AXE_Window_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_6X6_ANIM,0,-,FIRE_6X6_CMPLX
